clienti_ID,prodotto_ID,quantita,data
2484,5,10,2025-12-20
913,12,39,2025-04-16
4630,6,61,2025-12-05
3970,14,61,2025-12-27
4101,3,64,2025-11-23
3815,12,46,2025-10-18
3661,8,78,2025-02-22
2712,10,40,2025-04-11
196,10,76,2025-04-21
683,12,51,2025-08-12
766,9,20,2025-10-25
301,1,85,2025-04-23
939,9,63,2025-03-08
3832,9,95,2025-07-02
4367,19,24,2025-02-14
1245,4,87,2025-11-28
2858,19,53,2025-04-16
4227,9,86,2025-10-16
2843,17,59,2025-06-08
4668,8,65,2025-10-26
3174,17,73,2025-01-13
3640,5,26,2025-07-29
4913,16,29,2025-07-29
2449,1,6,2025-12-25
259,19,76,2025-03-06
232,2,41,2025-05-29
1845,11,73,2025-09-07
3451,14,13,2025-10-29
4059,7,74,2025-03-01
4537,2,33,2025-07-16
775,8,71,2025-11-23
1817,15,65,2025-03-26
607,5,26,2025-07-19
1269,3,66,2025-11-02
1776,12,7,2025-05-18
2734,13,85,2025-07-17
4231,9,68,2025-08-04
4544,1,63,2025-01-19
592,17,25,2025-01-09
3235,11,84,2025-02-21
4609,2,73,2025-04-24
4180,7,5,2025-11-27
2223,13,17,2025-10-01
3265,17,47,2025-08-13
1549,9,16,2025-01-23
4138,17,39,2025-10-13
2832,12,18,2025-12-30
568,8,94,2025-05-16
3412,19,91,2025-02-09
4373,4,43,2025-04-20
200,9,7,2025-12-27
1910,5,49,2025-11-19
1242,12,26,2025-07-23
349,3,4,2025-02-14
4178,4,49,2025-07-22
1985,16,80,2025-12-01
1987,5,61,2025-12-01
1391,15,8,2025-07-23
3973,13,27,2025-02-22
1483,3,91,2025-07-13
4026,10,36,2025-07-01
2009,6,90,2025-02-18
752,1,36,2025-05-28
2551,16,81,2025-10-27
920,13,6,2025-09-22
4190,7,51,2025-12-24
2621,17,15,2025-07-16
4107,13,27,2025-08-14
244,3,49,2025-07-31
2937,11,16,2025-09-07
510,19,99,2025-04-22
360,18,80,2025-09-16
4245,7,49,2025-01-20
4018,2,29,2025-02-06
4103,16,12,2025-09-30
2997,6,11,2025-10-15
3202,2,16,2025-04-30
1587,1,95,2025-06-13
3581,10,55,2025-08-23
1223,7,30,2025-09-05
4680,19,15,2025-03-26
3527,11,97,2025-08-10
4791,1,25,2025-12-26
4921,17,44,2025-05-18
947,10,5,2025-06-27
3819,6,19,2025-06-26
79,15,26,2025-02-17
361,13,32,2025-10-13
3284,3,91,2025-03-28
4424,9,13,2025-01-18
278,11,51,2025-03-25
2796,4,33,2025-03-20
2840,11,25,2025-07-15
3151,16,11,2025-11-04
1089,1,37,2025-10-26
61,10,11,2025-02-17
2609,16,18,2025-04-17
1563,4,19,2025-04-26
3098,18,4,2025-08-27
4448,14,19,2025-05-15
760,3,92,2025-02-07
487,2,93,2025-02-07
1372,18,34,2025-08-02
880,5,74,2025-07-02
463,1,58,2025-01-15
367,14,73,2025-05-05
1665,4,1,2025-03-21
2501,5,25,2025-06-13
3898,19,54,2025-07-06
2998,19,94,2025-10-01
2096,6,50,2025-01-23
1466,4,63,2025-02-21
4501,5,29,2025-01-18
172,17,15,2025-08-04
3754,10,18,2025-02-01
3905,17,31,2025-02-25
4052,10,60,2025-07-02
3493,2,9,2025-11-07
2668,16,66,2025-07-04
2018,19,81,2025-10-01
4936,16,58,2025-08-31
2152,1,31,2025-03-21
1662,16,53,2025-09-01
142,19,52,2025-12-30
658,15,62,2025-02-01
3516,5,28,2025-09-19
2150,12,47,2025-07-12
1994,6,92,2025-04-14
1916,11,82,2025-09-25
4359,3,42,2025-02-26
3259,17,45,2025-03-21
381,12,31,2025-11-13
883,15,21,2025-10-25
861,10,57,2025-03-26
3316,17,7,2025-03-07
1811,15,18,2025-07-23
1587,9,62,2025-05-20
2307,16,41,2025-03-14
4304,17,24,2025-08-15
3386,5,14,2025-07-23
1629,18,13,2025-12-01
1226,19,33,2025-06-02
282,19,48,2025-11-08
2048,16,96,2025-07-23
1920,14,27,2025-07-18
249,11,87,2025-02-12
256,15,31,2025-08-10
3395,14,79,2025-09-13
3095,13,64,2025-02-26
3922,8,77,2025-01-09
4139,12,40,2025-04-14
3739,6,91,2025-01-16
635,13,16,2025-11-13
1861,10,72,2025-11-20
3485,5,75,2025-04-16
1469,9,2,2025-09-04
3212,3,11,2025-06-24
419,7,71,2025-01-02
1462,10,25,2025-02-23
788,17,82,2025-04-12
1760,10,37,2025-11-12
399,6,16,2025-02-27
1533,3,54,2025-11-07
2294,18,17,2025-05-25
3755,7,98,2025-04-03
1648,13,29,2025-09-08
2972,16,21,2025-03-22
4116,17,59,2025-09-13
647,5,56,2025-08-25
926,5,18,2025-01-04
3487,1,65,2025-03-10
4869,1,3,2025-10-01
2225,18,44,2025-02-27
3154,19,97,2025-06-28
3003,8,55,2025-12-10
3860,15,77,2025-11-15
1294,15,72,2025-05-14
3244,2,8,2025-10-02
1695,6,19,2025-10-12
4816,13,44,2025-01-31
319,6,31,2025-03-17
2093,6,63,2025-02-19
1233,19,13,2025-05-08
4610,4,13,2025-07-06
1760,9,13,2025-12-14
2966,3,76,2025-12-30
459,16,44,2025-01-19
421,10,41,2025-08-12
2382,11,80,2025-05-20
3200,8,64,2025-02-16
4607,19,90,2025-07-14
3939,14,11,2025-09-28
614,11,56,2025-10-10
4885,14,98,2025-04-19
2661,11,40,2025-10-21
1827,6,75,2025-08-27
4886,1,73,2025-05-24
3807,17,5,2025-06-06
115,5,43,2025-09-30
371,5,64,2025-11-26
3710,6,46,2025-11-10
1392,7,13,2025-04-25
4690,16,26,2025-08-31
2429,2,89,2025-11-28
3884,18,8,2025-09-26
2356,16,60,2025-08-06
4244,9,78,2025-01-09
1930,6,85,2025-08-16
1090,12,16,2025-08-23
1281,3,49,2025-03-07
1824,17,23,2025-07-05
1844,1,18,2025-09-11
2944,11,42,2025-08-23
38,6,18,2025-05-16
4118,8,6,2025-11-20
3133,13,60,2025-04-18
2408,16,45,2025-09-12
4669,2,35,2025-06-08
3679,2,17,2025-10-01
1356,18,47,2025-01-26
4512,15,51,2025-02-16
678,18,37,2025-07-27
2409,18,32,2025-10-08
3514,19,80,2025-04-11
139,9,12,2025-02-28
2615,18,2,2025-03-26
3913,4,43,2025-08-31
2371,8,34,2025-02-20
4212,17,46,2025-10-04
577,8,77,2025-05-17
1841,2,49,2025-03-11
2690,6,99,2025-05-06
4966,10,32,2025-02-18
81,8,39,2025-03-07
88,15,62,2025-01-04
4752,15,19,2025-01-13
3377,17,51,2025-02-07
487,13,35,2025-10-17
2069,9,89,2025-08-31
3426,19,4,2025-07-10
1517,3,55,2025-01-14
1187,13,48,2025-12-20
4156,15,93,2025-10-03
1610,2,8,2025-12-19
3664,13,53,2025-06-09
4068,2,30,2025-10-11
4356,7,93,2025-10-21
910,19,50,2025-01-22
2029,18,88,2025-09-11
4012,1,79,2025-02-16
2987,4,42,2025-12-25
3054,12,65,2025-05-25
2011,18,36,2025-10-11
4403,14,32,2025-06-27
993,4,8,2025-01-21
4548,17,1,2025-08-18
4487,17,63,2025-08-28
3389,3,11,2025-08-08
2501,6,8,2025-04-17
2292,10,51,2025-08-21
4679,1,26,2025-02-23
2190,2,35,2025-04-17
1740,7,67,2025-01-21
3816,6,21,2025-07-26
4214,10,9,2025-04-24
4200,5,33,2025-10-15
101,5,54,2025-01-15
1354,6,22,2025-11-03
1227,19,34,2025-12-06
12,10,65,2025-09-12
2480,8,42,2025-10-28
2828,6,84,2025-09-04
402,12,69,2025-04-12
1925,9,12,2025-08-05
2125,16,20,2025-08-19
1504,2,92,2025-12-18
2516,13,27,2025-05-11
1412,10,74,2025-09-02
4476,11,21,2025-10-04
722,14,88,2025-08-06
3216,16,65,2025-09-01
1866,9,35,2025-07-17
1382,7,52,2025-12-27
4031,19,84,2025-09-05
796,4,12,2025-10-12
1292,1,22,2025-09-28
2920,7,47,2025-12-17
4013,4,62,2025-09-19
4920,3,48,2025-11-22
4569,2,82,2025-03-03
1444,13,99,2025-02-21
2610,11,67,2025-10-18
4671,2,76,2025-06-16
2260,14,5,2025-10-30
2055,15,74,2025-12-18
4927,3,60,2025-04-18
3026,2,40,2025-12-02
2349,8,61,2025-03-03
2077,17,28,2025-03-13
2463,11,66,2025-04-12
4619,11,25,2025-04-16
2635,2,21,2025-05-15
2918,16,2,2025-07-17
4393,8,82,2025-09-19
2415,9,66,2025-12-12
1761,14,42,2025-10-31
3394,5,5,2025-11-14
933,10,40,2025-08-09
2413,19,73,2025-10-10
4377,19,25,2025-12-19
387,14,59,2025-12-30
4853,3,94,2025-04-27
3974,13,97,2025-10-06
3816,16,85,2025-12-19
571,9,71,2025-12-29
2057,1,62,2025-10-07
981,5,71,2025-12-19
775,3,98,2025-12-05
833,10,45,2025-08-05
3123,16,11,2025-03-25
3329,16,55,2025-06-25
768,14,81,2025-04-11
2552,1,44,2025-04-30
4272,2,21,2025-04-20
2353,19,20,2025-11-29
4415,1,25,2025-12-04
472,9,21,2025-10-13
4134,12,57,2025-11-24
750,14,81,2025-05-24
4552,17,75,2025-02-08
3456,5,61,2025-03-21
2823,14,76,2025-03-12
1479,5,82,2025-12-01
1263,8,96,2025-12-17
4222,13,48,2025-02-19
3262,5,95,2025-12-27
2447,3,66,2025-07-30
334,10,9,2025-03-20
573,16,15,2025-11-15
1176,7,92,2025-07-19
1556,1,85,2025-12-11
4046,18,75,2025-07-07
4117,2,36,2025-09-10
3901,2,42,2025-06-21
2116,19,79,2025-08-14
328,18,99,2025-04-26
1634,12,93,2025-03-06
101,19,15,2025-03-21
531,2,64,2025-06-16
2416,9,82,2025-04-20
1213,8,18,2025-09-13
3492,3,7,2025-06-19
1625,16,80,2025-05-17
4868,3,87,2025-12-08
2572,18,61,2025-08-10
2694,11,54,2025-03-06
488,18,93,2025-05-21
728,14,28,2025-12-11
4967,16,9,2025-08-27
1674,8,93,2025-04-29
621,18,81,2025-12-21
1097,19,44,2025-05-28
2335,9,6,2025-11-21
937,17,94,2025-03-07
2213,17,52,2025-10-25
4840,11,58,2025-12-09
4759,4,74,2025-10-20
402,9,85,2025-08-25
248,6,10,2025-06-13
369,17,13,2025-06-07
3922,13,6,2025-11-23
4868,7,88,2025-07-29
2408,10,79,2025-07-20
579,9,8,2025-02-07
1979,5,34,2025-05-14
151,16,96,2025-07-28
226,11,46,2025-05-05
2771,17,7,2025-03-07
1227,17,97,2025-02-26
2714,12,35,2025-08-05
4562,19,20,2025-06-01
2205,9,49,2025-09-09
1201,17,39,2025-04-11
3435,13,40,2025-07-31
2093,1,55,2025-06-10
1908,17,30,2025-09-19
1726,19,91,2025-05-14
517,5,64,2025-03-06
1395,18,29,2025-08-13
4748,3,52,2025-06-04
4649,5,51,2025-07-11
2849,18,91,2025-08-21
3860,5,36,2025-10-07
2205,13,90,2025-05-24
2221,15,97,2025-10-06
4276,1,62,2025-05-07
1734,9,81,2025-05-28
762,12,47,2025-12-26
3603,7,63,2025-05-03
2494,14,12,2025-06-26
3677,5,54,2025-06-21
1723,2,41,2025-03-24
1385,3,63,2025-09-02
4471,3,21,2025-04-06
3969,7,62,2025-04-12
2245,17,48,2025-05-22
1152,3,26,2025-12-28
1553,8,67,2025-01-11
3280,4,98,2025-10-31
3775,8,97,2025-08-28
3036,13,97,2025-11-04
515,5,96,2025-02-04
1065,5,43,2025-02-28
4364,12,63,2025-09-09
3919,13,48,2025-12-31
1852,2,92,2025-01-26
3859,17,33,2025-07-01
938,10,10,2025-04-14
2810,3,91,2025-12-31
4232,6,79,2025-12-18
823,15,48,2025-07-23
4803,19,82,2025-09-14
4791,4,42,2025-03-21
277,2,57,2025-06-07
3109,6,71,2025-04-05
546,19,74,2025-05-13
3236,5,25,2025-12-07
4653,2,21,2025-05-12
4749,14,69,2025-05-08
4394,16,8,2025-09-08
2454,16,40,2025-11-05
581,6,89,2025-05-16
2929,14,9,2025-08-20
2369,6,75,2025-03-01
1895,17,80,2025-03-26
1033,12,20,2025-04-16
2708,13,34,2025-11-04
2676,11,47,2025-10-16
1916,8,81,2025-08-14
3941,8,86,2025-03-31
664,6,5,2025-04-14
3793,10,95,2025-03-22
2546,11,1,2025-06-11
3278,4,96,2025-06-26
565,16,94,2025-08-05
3120,11,3,2025-03-07
3363,17,80,2025-01-16
4239,17,51,2025-08-22
2638,10,89,2025-06-28
3521,11,47,2025-08-20
2358,10,60,2025-11-10
278,8,42,2025-09-29
308,4,87,2025-03-13
2861,10,1,2025-09-12
4580,17,17,2025-05-11
1494,9,79,2025-07-18
4638,14,5,2025-03-20
3399,16,40,2025-06-07
36,3,28,2025-10-02
984,6,77,2025-07-23
4662,10,51,2025-04-17
3064,13,13,2025-10-15
3224,9,49,2025-07-24
2676,11,2,2025-06-07
439,13,26,2025-09-01
4208,10,62,2025-12-17
3193,17,58,2025-03-13
4068,11,71,2025-05-01
188,8,32,2025-12-20
251,18,3,2025-09-01
180,19,99,2025-08-09
2762,2,21,2025-09-01
225,11,40,2025-02-09
2545,2,69,2025-04-18
4536,18,67,2025-05-25
4945,15,85,2025-02-27
1423,9,71,2025-08-09
3920,15,92,2025-05-30
3501,15,15,2025-01-03
2724,10,66,2025-11-13
1129,1,39,2025-10-31
3733,12,75,2025-05-27
1996,16,71,2025-01-14
221,15,81,2025-09-18
1588,10,49,2025-04-21
2028,11,97,2025-11-20
55,16,5,2025-07-16
528,3,56,2025-05-31
4682,6,27,2025-07-14
4502,8,33,2025-08-17
722,5,97,2025-06-06
2814,10,58,2025-02-14
2941,10,98,2025-07-25
1112,6,65,2025-02-13
2794,15,79,2025-10-02
410,17,31,2025-05-28
3521,3,32,2025-05-18
3669,11,30,2025-04-28
2128,4,64,2025-08-21
3162,3,50,2025-02-15
1665,2,3,2025-01-30
1727,5,89,2025-05-04
1306,8,84,2025-10-08
645,18,87,2025-09-25
131,11,84,2025-11-30
1963,5,23,2025-11-27
4114,4,24,2025-09-02
590,7,80,2025-04-14
4141,1,33,2025-12-01
2278,13,98,2025-07-28
1777,11,67,2025-10-23
1905,13,85,2025-03-30
4913,5,23,2025-02-12
4884,6,41,2025-05-14
741,18,38,2025-10-17
3309,3,43,2025-06-12
2029,18,1,2025-12-31
1449,13,43,2025-10-06
2054,11,26,2025-03-29
2969,17,56,2025-11-09
2896,9,76,2025-06-06
919,9,85,2025-07-31
4582,18,24,2025-01-14
2293,18,49,2025-05-15
953,13,61,2025-04-28
392,19,33,2025-02-12
4495,19,37,2025-03-20
4149,16,61,2025-12-02
3660,17,51,2025-03-24
205,5,92,2025-07-02
3593,12,34,2025-09-08
929,8,21,2025-01-21
293,6,58,2025-05-27
2165,10,81,2025-11-07
267,1,89,2025-11-21
1450,7,6,2025-02-04
88,3,84,2025-03-09
4195,14,14,2025-09-03
2113,4,45,2025-11-30
4412,3,89,2025-12-15
4142,16,1,2025-01-18
1211,17,62,2025-05-25
4183,6,20,2025-09-14
1510,18,2,2025-01-15
4674,5,52,2025-09-25
2173,6,10,2025-12-25
3727,5,18,2025-06-18
1788,19,90,2025-08-23
2720,2,90,2025-01-22
536,18,46,2025-10-11
1512,4,24,2025-05-24
3788,19,88,2025-04-24
2090,3,45,2025-11-26
792,10,18,2025-03-18
61,17,2,2025-04-09
4483,6,29,2025-01-10
4307,5,7,2025-10-05
2119,4,19,2025-10-13
2792,5,44,2025-12-01
2644,11,21,2025-07-07
3315,15,52,2025-02-02
3096,1,11,2025-10-15
4925,9,42,2025-05-30
3804,7,58,2025-01-22
3720,19,18,2025-08-30
2592,17,82,2025-02-20
3966,4,71,2025-02-26
1105,9,10,2025-05-11
653,3,92,2025-05-07
1828,9,71,2025-12-11
2318,9,69,2025-08-21
278,4,69,2025-01-06
1309,12,12,2025-02-13
218,1,28,2025-03-16
2679,2,76,2025-04-04
4553,8,1,2025-12-15
4346,13,13,2025-10-16
3514,11,95,2025-01-02
2443,8,58,2025-12-28
1044,17,76,2025-11-20
3644,13,5,2025-10-21
1906,2,42,2025-10-16
1771,5,14,2025-12-30
3875,13,70,2025-10-30
370,7,45,2025-08-05
4497,17,12,2025-03-09
1465,4,87,2025-10-08
2734,14,25,2025-01-14
507,6,24,2025-01-06
1970,12,26,2025-07-25
4616,7,24,2025-12-21
2494,11,8,2025-11-01
2720,18,68,2025-07-22
2417,14,75,2025-08-03
3680,10,27,2025-10-28
3000,17,49,2025-06-04
1335,12,39,2025-05-26
2068,1,79,2025-11-03
3462,15,66,2025-12-01
1578,13,63,2025-10-08
4290,11,28,2025-06-02
960,2,25,2025-05-12
4387,15,34,2025-02-23
4660,10,62,2025-12-06
3303,4,43,2025-07-13
985,18,41,2025-07-21
1747,15,89,2025-07-22
409,14,47,2025-06-11
1902,18,35,2025-02-25
2308,2,32,2025-12-10
2536,6,37,2025-02-27
3392,16,82,2025-01-22
3500,13,3,2025-01-02
941,5,29,2025-12-25
3246,15,57,2025-11-27
4932,4,63,2025-02-27
2968,4,24,2025-06-05
3997,6,25,2025-06-22
742,10,72,2025-03-28
1491,13,28,2025-03-13
3907,14,24,2025-06-09
2680,13,41,2025-04-02
1226,19,53,2025-10-01
2553,5,7,2025-06-29
514,15,45,2025-12-31
4745,4,25,2025-09-08
3939,14,23,2025-02-24
784,17,4,2025-03-15
1464,15,74,2025-03-04
2553,17,40,2025-05-22
4105,6,70,2025-12-03
4887,13,96,2025-04-10
4051,10,50,2025-04-09
2897,11,48,2025-09-19
2786,19,2,2025-11-19
1994,5,95,2025-02-18
1535,11,62,2025-06-27
920,6,27,2025-01-22
1493,7,35,2025-03-28
36,9,3,2025-12-09
2822,9,8,2025-06-13
1847,3,14,2025-01-22
181,12,81,2025-03-12
2751,7,75,2025-10-26
1,2,92,2025-04-02
4074,16,17,2025-07-09
4255,14,50,2025-09-05
1859,4,5,2025-08-02
3174,15,55,2025-08-03
4164,6,40,2025-06-04
2017,6,39,2025-05-29
468,8,56,2025-05-09
905,4,63,2025-07-04
4906,9,58,2025-09-28
1671,12,62,2025-09-22
4964,9,43,2025-09-28
44,3,46,2025-10-02
975,4,94,2025-06-28
2132,9,10,2025-10-26
1460,12,56,2025-03-19
1716,7,20,2025-03-19
2483,13,89,2025-07-17
4716,13,35,2025-01-29
3447,4,18,2025-10-25
2775,3,81,2025-02-01
3059,18,39,2025-03-28
37,8,40,2025-07-14
176,4,73,2025-01-16
1068,12,6,2025-08-03
3949,10,11,2025-12-08
1209,19,50,2025-08-25
22,17,88,2025-04-06
3750,4,11,2025-11-12
4274,3,55,2025-01-29
4871,16,70,2025-12-17
3638,1,96,2025-01-18
4594,17,88,2025-11-14
317,8,13,2025-06-07
2262,8,36,2025-11-30
1340,19,78,2025-12-24
2008,8,66,2025-11-16
2728,17,99,2025-03-02
2502,19,57,2025-05-26
1475,1,18,2025-09-22
486,17,99,2025-05-24
4108,10,87,2025-12-02
454,17,98,2025-07-25
689,16,35,2025-09-01
2826,3,66,2025-10-10
1549,6,80,2025-05-20
1408,18,89,2025-03-07
1305,15,71,2025-12-17
4337,10,13,2025-07-18
3171,13,33,2025-08-15
3744,1,71,2025-11-18
544,14,13,2025-09-16
3034,10,9,2025-03-23
3850,5,1,2025-08-17
2432,10,78,2025-07-04
1796,6,65,2025-09-17
2554,7,9,2025-07-04
4912,15,21,2025-02-06
1850,18,10,2025-01-12
4146,19,53,2025-07-10
1125,9,13,2025-04-26
66,3,11,2025-10-04
1584,10,97,2025-12-30
4878,11,59,2025-08-06
4401,5,37,2025-08-10
4361,17,11,2025-03-13
3441,2,14,2025-03-04
4561,6,13,2025-02-07
4987,2,69,2025-12-17
3599,7,28,2025-02-03
1612,11,89,2025-02-07
508,13,47,2025-12-12
2227,8,88,2025-12-16
992,13,70,2025-12-29
2935,4,26,2025-08-30
4751,3,18,2025-11-19
4371,9,72,2025-09-26
1764,4,57,2025-05-05
4444,16,75,2025-08-17
1826,18,25,2025-02-24
2913,4,36,2025-08-27
3226,1,74,2025-12-21
1973,13,14,2025-09-25
1440,18,22,2025-03-26
4617,18,46,2025-03-19
2243,11,74,2025-02-23
196,17,24,2025-06-19
3905,16,22,2025-08-21
1406,3,52,2025-05-19
469,7,7,2025-07-24
1959,17,66,2025-11-29
2741,2,65,2025-07-05
946,12,49,2025-05-21
3443,15,94,2025-12-21
4758,16,19,2025-08-22
4721,6,39,2025-07-10
719,10,19,2025-10-01
1207,9,88,2025-05-08
2204,1,68,2025-04-18
2129,11,27,2025-09-19
245,9,77,2025-03-03
3643,8,96,2025-07-09
1931,4,52,2025-08-22
4417,8,1,2025-09-19
3871,17,36,2025-06-18
1836,16,56,2025-09-30
1612,2,99,2025-11-15
3404,11,66,2025-07-23
4,14,35,2025-06-16
387,14,77,2025-07-11
672,19,60,2025-09-15
1387,18,97,2025-03-05
3330,19,13,2025-12-12
3066,14,64,2025-01-02
4349,1,40,2025-03-09
553,16,31,2025-10-30
2253,16,66,2025-06-04
2279,18,64,2025-06-25
2711,2,86,2025-07-22
2372,17,12,2025-05-09
1363,14,84,2025-03-26
2034,17,89,2025-08-14
3342,3,62,2025-06-01
4530,17,49,2025-02-20
1927,3,46,2025-08-21
2154,16,62,2025-10-04
4547,1,80,2025-06-05
1539,16,47,2025-01-08
3080,17,39,2025-06-23
1426,14,1,2025-01-24
3868,7,65,2025-06-29
1985,4,96,2025-07-31
3639,10,10,2025-04-03
44,16,99,2025-09-25
1619,8,7,2025-08-21
4714,5,38,2025-10-04
1264,4,52,2025-11-14
1525,14,79,2025-07-19
2221,16,7,2025-08-11
761,16,2,2025-09-29
1901,19,90,2025-05-05
2143,6,86,2025-01-19
3481,5,80,2025-11-06
1848,11,92,2025-07-12
4348,3,21,2025-05-08
1802,1,20,2025-07-23
4436,11,66,2025-12-21
4650,18,81,2025-03-03
2204,8,10,2025-03-01
250,2,75,2025-08-28
1816,14,49,2025-06-12
1594,5,79,2025-11-09
4286,16,21,2025-07-09
2012,1,14,2025-12-29
2870,10,27,2025-02-06
3627,19,75,2025-08-28
3557,5,8,2025-06-11
1249,8,44,2025-07-12
2597,8,47,2025-05-31
950,19,46,2025-05-16
2196,18,83,2025-02-10
399,12,21,2025-05-07
1576,14,91,2025-10-25
1168,4,72,2025-02-25
662,11,51,2025-10-04
3065,14,60,2025-12-18
2321,11,73,2025-12-16
803,10,62,2025-01-16
1765,3,34,2025-04-05
4595,11,18,2025-01-23
704,7,13,2025-04-25
1246,11,23,2025-06-22
524,13,24,2025-03-01
1669,5,75,2025-11-06
3141,18,15,2025-11-05
4028,19,99,2025-03-15
2284,12,9,2025-12-15
1067,18,45,2025-08-12
997,8,43,2025-07-15
4847,6,88,2025-12-11
1480,12,9,2025-09-08
2457,5,13,2025-05-10
3603,15,2,2025-08-22
4515,12,18,2025-06-29
3390,2,17,2025-10-16
391,3,18,2025-01-31
3425,3,12,2025-04-10
2790,1,59,2025-08-15
471,13,97,2025-10-30
1704,16,49,2025-06-02
992,5,85,2025-06-11
4374,6,60,2025-05-25
14,15,30,2025-12-07
1409,6,4,2025-02-27
677,12,36,2025-05-19
2561,3,44,2025-08-12
1790,14,4,2025-04-01
2906,15,54,2025-05-29
391,5,34,2025-06-18
1321,12,89,2025-11-05
3560,10,30,2025-04-10
2011,15,84,2025-07-22
544,4,66,2025-07-17
64,11,70,2025-01-02
4330,13,28,2025-07-09
21,10,24,2025-10-11
3503,12,51,2025-08-11
111,16,30,2025-09-14
3052,11,25,2025-02-01
4430,2,24,2025-02-13
3460,14,57,2025-01-24
1527,17,59,2025-09-12
4557,9,55,2025-08-06
3939,15,99,2025-03-03
1700,17,29,2025-06-02
4621,9,17,2025-07-29
1995,13,84,2025-02-02
4167,18,36,2025-04-20
3006,19,35,2025-11-23
3359,6,9,2025-11-14
138,6,38,2025-12-20
1083,10,66,2025-04-09
799,8,93,2025-09-02
4347,4,53,2025-07-09
3134,15,44,2025-07-30
160,18,33,2025-06-09
1293,9,5,2025-05-08
454,9,74,2025-09-05
2501,8,18,2025-07-11
2308,7,23,2025-09-17
936,5,48,2025-12-04
3492,19,80,2025-08-25
104,16,49,2025-05-13
1425,12,40,2025-06-01
3628,8,43,2025-12-09
1476,12,60,2025-02-07
3986,5,27,2025-06-01
3562,17,78,2025-01-21
1679,18,65,2025-07-22
1366,1,6,2025-12-10
4485,7,5,2025-11-11
507,10,75,2025-03-27
1210,14,50,2025-09-29
730,15,46,2025-05-13
1829,16,47,2025-12-14
3362,4,86,2025-01-27
4985,17,55,2025-03-01
3660,4,60,2025-05-23
3942,13,24,2025-06-12
3471,17,12,2025-02-15
4231,7,12,2025-10-16
1055,9,97,2025-07-02
1993,10,12,2025-09-07
1726,8,3,2025-11-14
1112,18,65,2025-12-14
1032,16,41,2025-08-12
2554,2,76,2025-07-13
4138,14,24,2025-07-04
4743,18,44,2025-01-11
741,8,30,2025-06-12
668,14,72,2025-03-31
1062,10,37,2025-09-18
1172,18,94,2025-03-21
832,12,48,2025-10-18
3876,12,1,2025-04-06
1045,10,86,2025-12-05
662,17,30,2025-02-25
4793,1,8,2025-04-23
277,1,15,2025-04-04
4549,8,81,2025-07-08
1413,13,40,2025-05-26
866,12,83,2025-10-30
2537,3,58,2025-01-16
1351,12,3,2025-09-06
3819,17,24,2025-04-24
545,2,40,2025-12-05
1532,4,49,2025-03-17
1625,6,82,2025-03-06
974,4,80,2025-09-30
2754,3,54,2025-01-06
1276,11,47,2025-01-28
4857,9,72,2025-05-10
4476,18,6,2025-05-15
298,16,4,2025-08-27
2063,9,42,2025-06-09
3653,10,30,2025-07-13
3954,13,48,2025-10-08
4379,10,93,2025-04-12
1522,15,66,2025-12-28
2631,16,13,2025-11-05
1958,1,22,2025-03-18
2193,18,92,2025-12-25
1988,3,63,2025-09-20
1016,15,3,2025-06-24
4365,4,28,2025-12-30
300,4,26,2025-07-16
563,7,64,2025-05-18
3062,7,92,2025-04-16
4673,17,31,2025-02-03
2063,19,82,2025-09-26
3151,12,39,2025-10-05
456,12,57,2025-12-21
1126,3,45,2025-09-24
3002,17,88,2025-04-16
1388,5,10,2025-07-05
936,14,69,2025-01-09
3681,12,25,2025-12-09
4706,11,84,2025-05-19
2066,19,91,2025-12-30
518,16,88,2025-03-28
1443,4,57,2025-03-02
476,15,73,2025-11-07
2941,1,74,2025-08-18
2840,4,76,2025-12-02
438,9,74,2025-07-02
555,13,20,2025-11-09
4343,17,18,2025-09-24
571,16,13,2025-08-14
3231,19,37,2025-12-07
652,7,93,2025-01-01
185,2,36,2025-09-16
833,13,39,2025-12-16
3289,13,19,2025-10-30
2662,2,87,2025-10-17
665,17,54,2025-08-05
4256,10,13,2025-02-13
3937,13,21,2025-10-27
2797,9,55,2025-03-11
4576,13,17,2025-09-14
3735,17,73,2025-05-16
3104,17,3,2025-08-21
653,12,30,2025-03-03
1307,4,26,2025-01-19
2376,5,22,2025-10-17
2445,13,23,2025-02-21
3152,9,25,2025-05-28
1852,4,70,2025-08-21
3760,10,75,2025-02-23
4891,11,74,2025-03-30
258,13,99,2025-04-27
1741,10,60,2025-04-27
1659,19,71,2025-03-02
1912,17,1,2025-08-11
4439,1,96,2025-12-08
3999,3,71,2025-08-11
80,11,22,2025-12-19
792,5,85,2025-06-13
431,13,23,2025-08-27
3627,7,53,2025-12-04
2988,19,48,2025-02-10
3734,11,16,2025-07-03
69,7,41,2025-03-27
427,14,80,2025-01-11
2936,15,94,2025-01-18
1515,7,60,2025-07-12
1058,16,75,2025-06-17
3658,8,11,2025-11-28
938,4,82,2025-04-21
223,16,80,2025-03-18
1071,5,40,2025-10-14
3862,19,2,2025-06-09
1056,6,46,2025-06-26
4927,17,11,2025-04-26
4894,3,80,2025-05-22
3516,10,1,2025-12-16
2002,14,10,2025-11-19
1611,4,50,2025-12-07
3573,12,93,2025-04-29
115,1,72,2025-09-20
879,19,86,2025-10-13
